Fan,Refrigerator,AirConditioner,Television,Monitor,MotorPump,Month,City,Company,MonthlyHours,TariffRate,ElectricityBill
6,20.0,1.0,18.0,1.0,0,11,Kuala Lumpur,L&T Transmission & Distribution,536,8.7,4663.2
20,23.0,1.0,12.0,1.0,0,4,Ipoh,Power Grid Corp,617,7.6,4689.2
12,22.0,0.0,15.0,1.0,0,3,Ipoh,JSW Energy Ltd.,340,7.6,2584.0
23,23.0,3.0,18.0,1.0,0,8,Johor Bahru,SJVN Ltd.,591,8.1,4787.099999999999
5,18.0,2.0,20.0,1.0,0,12,Kota Kinabalu,Neueon Towers / Sujana Towers Ltd.,584,8.4,4905.6
21,22.0,0.0,12.0,12.0,0,9,Muar,Reliance Power,610,8.2,5002.0
15,22.0,1.0,20.0,1.0,0,6,Alor Setar,Optibelt Power Transmission India Private Limited,606,7.9,4787.400000000001
5,22.0,2.0,7.0,7.0,0,2,Kuantan,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,539,8.9,4797.1
5,23.0,1.0,17.0,1.0,0,12,Kota Kinabalu,Guj Ind Power,537,8.4,4510.8
17,22.0,0.0,19.0,12.0,0,4,Seremban,Reliance Energy,633,7.4,4684.2
10,17.0,0.0,19.0,1.0,0,8,Kota Kinabalu,Torrent Power Ltd.,397,8.4,3334.8
10,19.0,1.0,7.0,7.0,0,1,Seremban,Neueon Towers / Sujana Towers Ltd.,493,7.4,3648.2
16,22.0,0.0,7.0,1.0,0,10,Shah Alam,CESC,451,7.7,3472.7000000000003
9,21.0,1.0,14.0,1.0,0,5,Kota Kinabalu,Neueon Towers / Sujana Towers Ltd.,531,8.4,4460.400000000001
11,23.0,3.0,17.0,1.0,0,9,Petaling Jaya,Unitech Power Transmission Ltd.,570,9.1,5187.0
15,22.0,0.0,21.0,1.0,0,2,Ipoh,L&T Transmission & Distribution,429,7.6,3260.4
21,23.0,1.0,4.0,1.0,0,10,Klang,SJVN Ltd.,371,8.3,3079.3
9,18.0,1.0,10.0,1.0,0,8,Kuala Terengganu,JSW Energy Ltd.,361,9.2,3321.2
7,20.0,1.0,15.0,1.0,0,1,Alor Setar,CESC,494,7.9,3902.6
14,23.0,1.0,7.0,1.0,0,12,Kuala Terengganu,NTPC Pvt. Ltd.,528,9.2,4857.599999999999
15,22.0,1.0,11.0,1.0,0,12,Kuala Lumpur,NHPC,536,8.7,4663.2
6,17.0,3.0,11.0,1.0,0,6,Kuantan,Torrent Power Ltd.,451,8.9,4013.9
8,17.0,2.0,5.0,1.0,0,10,Kota Kinabalu,Power Grid Corp,340,8.4,2856.0
12,23.0,0.0,3.0,1.0,0,3,Alor Setar,L&T Transmission & Distribution,267,7.9,2109.3
13,23.0,2.0,6.0,12.0,0,9,Subang Jaya,Sunil Hitech Eng,624,7.8,4867.2
6,17.0,0.0,10.0,1.0,0,10,Kuala Lumpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,392,8.7,3410.4
11,22.0,0.0,19.0,1.0,0,9,Kuantan,Ringfeder Power Transmission India Pvt. Ltd.,511,8.9,4547.900000000001
6,17.0,3.0,9.0,1.0,0,9,Kuala Lumpur,L&T Transmission & Distribution,321,8.7,2792.7
13,22.0,2.0,3.0,12.0,0,8,Seremban,Bonfiglioli Transmission Pvt. Ltd.,578,7.4,4277.2
10,21.0,0.0,7.0,1.0,0,3,Shah Alam,Indowind Energy,324,7.7,2494.8
7,22.0,0.0,10.0,1.0,0,7,Melaka,L&T Transmission & Distribution,406,8.5,3451.0
8,19.0,2.0,21.0,1.0,0,4,Alor Setar,Orient Green,450,7.9,3555.0
10,23.0,2.0,4.0,1.0,0,9,Seremban,Jyoti Structure,322,7.4,2382.8
14,23.0,1.0,6.0,12.0,0,2,Petaling Jaya,Kalpataru Power,568,9.1,5168.8
18,22.0,0.0,7.0,1.0,0,11,Seremban,Sterlite Power Transmission Ltd,348,7.4,2575.2000000000003
21,22.0,0.0,6.0,1.0,0,2,Klang,NTPC Pvt. Ltd.,506,8.3,4199.8
8,23.0,3.0,16.0,1.0,0,7,Kuala Terengganu,Torrent Power Ltd.,500,9.2,4600.0
12,23.0,2.0,4.0,12.0,0,9,Seremban,Bonfiglioli Transmission Pvt. Ltd.,502,7.4,3714.8
18,22.0,2.0,11.0,12.0,0,6,Kuantan,Reliance Power,512,8.9,4556.8
18,22.0,1.0,17.0,1.0,0,1,Kuching,CESC,596,9.3,5542.8
19,23.0,0.0,5.0,12.0,0,4,Ipoh,Reliance Energy,549,7.6,4172.4
22,22.0,0.0,15.0,1.0,0,1,Petaling Jaya,Reliance Energy,580,9.1,5278.0
14,22.0,1.0,10.0,1.0,0,9,Kuantan,Unitech Power Transmission Ltd.,533,8.9,4743.7
6,19.0,0.0,15.0,7.0,0,12,Ipoh,KEC International,400,7.6,3040.0
23,23.0,0.0,15.0,1.0,0,10,Kuantan,Orient Green,512,8.9,4556.8
21,23.0,0.0,5.0,1.0,0,12,Petaling Jaya,Orient Green,448,9.1,4076.8
18,22.0,2.0,4.0,1.0,0,8,Kuala Lumpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,423,8.7,3680.1
21,22.0,1.0,13.0,12.0,0,7,Kuching,Neueon Towers / Sujana Towers Ltd.,749,9.3,6965.700000000001
11,23.0,3.0,10.0,1.0,0,8,Petaling Jaya,Reliance Power,643,9.1,5851.3
5,19.0,2.0,20.0,1.0,0,8,Kuala Lumpur,Reliance Power,550,8.7,4785.0
11,23.0,0.0,11.0,1.0,0,7,Kota Kinabalu,SJVN Ltd.,376,8.4,3158.4
14,22.0,2.0,17.0,1.0,0,3,Muar,Adani Power Ltd.,708,8.2,5805.599999999999
10,19.0,3.0,13.0,1.0,0,11,Kota Kinabalu,GE T&D India Limited,451,8.4,3788.4
14,23.0,3.0,22.0,12.0,0,12,Klang,TransRail Lighting,829,8.3,6880.700000000001
10,20.0,0.0,19.0,1.0,0,11,Petaling Jaya,JSW Energy Ltd.,557,9.1,5068.7
22,22.0,2.0,16.0,1.0,0,2,Melaka,NLC India,408,8.5,3468.0
22,23.0,2.0,15.0,1.0,0,1,Muar,Kalpataru Power,754,8.2,6182.799999999999
10,23.0,2.0,20.0,1.0,0,3,Melaka,Guj Ind Power,545,8.5,4632.5
22,22.0,3.0,15.0,1.0,0,3,Batu Pahat,Sterlite Power Transmission Ltd,567,8.8,4989.6
20,23.0,2.0,17.0,1.0,0,1,Kota Kinabalu,Neueon Towers / Sujana Towers Ltd.,603,8.4,5065.2
5,17.0,3.0,5.0,1.0,0,10,Batu Pahat,Ringfeder Power Transmission India Pvt. Ltd.,409,8.8,3599.2000000000003
15,22.0,2.0,17.0,12.0,0,4,Melaka,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",616,8.5,5236.0
14,23.0,1.0,10.0,12.0,0,11,Alor Setar,Sunil Hitech Eng,456,7.9,3602.4
8,21.0,3.0,10.0,1.0,0,6,Melaka,NHPC,589,8.5,5006.5
22,22.0,3.0,8.0,1.0,0,9,Kuala Terengganu,Neueon Towers / Sujana Towers Ltd.,563,9.2,5179.599999999999
13,22.0,2.0,21.0,1.0,0,4,Kuching,Adani Power Ltd.,574,9.3,5338.200000000001
11,23.0,1.0,5.0,1.0,0,6,Kuching,Optibelt Power Transmission India Private Limited,540,9.3,5022.0
6,21.0,2.0,19.0,1.0,0,3,Seremban,Jaiprakash Power,621,7.4,4595.400000000001
6,19.0,0.0,12.0,1.0,0,6,Muar,TransRail Lighting,413,8.2,3386.6
9,19.0,1.0,22.0,1.0,0,10,Melaka,Tata Power Company Ltd.,560,8.5,4760.0
13,23.0,0.0,21.0,1.0,0,4,Seremban,Adani Power Ltd.,466,7.4,3448.4
5,19.0,3.0,4.0,7.0,0,8,Kuantan,Reliance Energy,328,8.9,2919.2000000000003
6,18.0,1.0,12.0,1.0,0,3,Kuching,Bonfiglioli Transmission Pvt. Ltd.,445,9.3,4138.5
20,23.0,3.0,4.0,1.0,0,4,Kuantan,CESC,647,8.9,5758.3
9,20.0,2.0,13.0,1.0,0,10,Muar,Jyoti Structure,380,8.2,3115.9999999999995
13,23.0,2.0,8.0,1.0,0,5,Ipoh,JSW Energy Ltd.,477,7.6,3625.2
8,18.0,2.0,11.0,7.0,0,8,Kuching,Neueon Towers / Sujana Towers Ltd.,520,9.3,4836.0
23,23.0,0.0,10.0,1.0,0,3,Seremban,NTPC Pvt. Ltd.,536,7.4,3966.4
12,22.0,2.0,22.0,1.0,0,2,Kuantan,Orient Green,421,8.9,3746.9
18,23.0,3.0,22.0,1.0,0,6,Petaling Jaya,Optibelt Power Transmission India Private Limited,631,9.1,5742.099999999999
8,19.0,3.0,16.0,7.0,0,2,Melaka,Jyoti Structure,417,8.5,3544.5
21,23.0,2.0,3.0,1.0,0,1,Kuantan,NHPC,528,8.9,4699.2
14,22.0,3.0,16.0,12.0,0,9,Petaling Jaya,SJVN Ltd.,731,9.1,6652.099999999999
9,19.0,2.0,10.0,1.0,0,12,Alor Setar,Indowind Energy,434,7.9,3428.6000000000004
6,21.0,0.0,13.0,1.0,0,4,Muar,NLC India,328,8.2,2689.6
17,22.0,3.0,13.0,12.0,0,8,Seremban,Adani Power Ltd.,688,7.4,5091.2
5,22.0,2.0,11.0,1.0,0,12,Kuala Lumpur,Optibelt Power Transmission India Private Limited,587,8.7,5106.9
11,23.0,0.0,21.0,1.0,0,8,Ipoh,Torrent Power Ltd.,495,7.6,3762.0
5,22.0,3.0,12.0,1.0,0,10,Kuantan,Adani Power Ltd.,427,8.9,3800.3
8,21.0,1.0,18.0,7.0,0,11,Shah Alam,Sterlite Power Transmission Ltd,432,7.7,3326.4
12,22.0,2.0,19.0,12.0,0,9,Kuala Terengganu,Indowind Energy,734,9.2,6752.799999999999
20,23.0,0.0,10.0,1.0,0,8,Kuantan,NTPC Pvt. Ltd.,583,8.9,5188.7
23,23.0,0.0,9.0,1.0,0,6,Batu Pahat,SJVN Ltd.,351,8.8,3088.8
13,23.0,3.0,11.0,1.0,0,3,Batu Pahat,Reliance Power,668,8.8,5878.400000000001
8,23.0,2.0,12.0,1.0,0,1,Kuala Lumpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,628,8.7,5463.599999999999
17,22.0,3.0,9.0,1.0,0,11,Kuantan,Bonfiglioli Transmission Pvt. Ltd.,565,8.9,5028.5
14,22.0,1.0,5.0,12.0,0,3,Shah Alam,KEC International,505,7.7,3888.5
21,22.0,3.0,12.0,1.0,0,6,Subang Jaya,Power Grid Corp,465,7.8,3627.0
21,22.0,2.0,11.0,1.0,0,11,Alor Setar,Torrent Power Ltd.,561,7.9,4431.900000000001
23,23.0,3.0,3.0,1.0,0,9,Petaling Jaya,Unitech Power Transmission Ltd.,455,9.1,4140.5
15,23.0,0.0,14.0,12.0,0,6,Klang,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,605,8.3,5021.5
23,22.0,3.0,16.0,1.0,0,5,Kuching,Ringfeder Power Transmission India Pvt. Ltd.,559,9.3,5198.700000000001
5,22.0,1.0,6.0,1.0,0,1,Batu Pahat,Optibelt Power Transmission India Private Limited,506,8.8,4452.8
7,18.0,3.0,20.0,7.0,0,8,Alor Setar,NTPC Pvt. Ltd.,556,7.9,4392.400000000001
12,23.0,3.0,3.0,1.0,0,11,Shah Alam,Unitech Power Transmission Ltd.,458,7.7,3526.6
13,22.0,2.0,15.0,1.0,0,9,Ipoh,Unitech Power Transmission Ltd.,452,7.6,3435.2
20,23.0,1.0,19.0,1.0,0,3,Kota Kinabalu,NHPC,673,8.4,5653.2
8,18.0,0.0,22.0,1.0,0,1,Kuala Terengganu,Reliance Energy,546,9.2,5023.2
20,22.0,0.0,19.0,12.0,0,2,Kota Kinabalu,Unitech Power Transmission Ltd.,519,8.4,4359.6
9,22.0,1.0,9.0,1.0,0,12,Kuala Lumpur,NTPC Pvt. Ltd.,332,8.7,2888.4
14,22.0,0.0,8.0,12.0,0,6,Kuantan,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,510,8.9,4539.0
14,23.0,2.0,14.0,1.0,0,4,Kuala Lumpur,Orient Green,498,8.7,4332.599999999999
5,18.0,3.0,8.0,1.0,0,12,Batu Pahat,CESC,341,8.8,3000.8
23,22.0,1.0,9.0,1.0,0,7,Alor Setar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",447,7.9,3531.3
5,17.0,1.0,14.0,1.0,0,2,Ipoh,Reliance Power,318,7.6,2416.8
12,22.0,2.0,4.0,1.0,0,2,Muar,Orient Green,465,8.2,3813.0
19,23.0,1.0,18.0,12.0,0,3,Kuala Terengganu,Sunil Hitech Eng,589,9.2,5418.799999999999
23,23.0,1.0,18.0,12.0,0,12,Johor Bahru,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",593,8.1,4803.3
11,22.0,2.0,10.0,1.0,0,4,Ipoh,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),410,7.6,3116.0
23,23.0,0.0,14.0,1.0,0,12,Alor Setar,Sterlite Power Transmission Ltd,429,7.9,3389.1000000000004
20,23.0,1.0,3.0,1.0,0,7,Shah Alam,CESC,572,7.7,4404.400000000001
21,23.0,3.0,21.0,1.0,0,8,Kuala Lumpur,Indowind Energy,744,8.7,6472.799999999999
19,23.0,0.0,18.0,12.0,0,4,Kuala Lumpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",731,8.7,6359.7
20,22.0,1.0,7.0,1.0,0,7,Kuching,NHPC,407,9.3,3785.1
16,22.0,2.0,3.0,1.0,0,8,Kuala Terengganu,Reliance Power,387,9.2,3560.4
7,23.0,1.0,21.0,7.0,0,7,Ipoh,NTPC Pvt. Ltd.,548,7.6,4164.8
17,22.0,2.0,5.0,12.0,0,5,Muar,Tata Power Company Ltd.,671,8.2,5502.2
20,23.0,1.0,18.0,12.0,0,6,Klang,Sterlite Power Transmission Ltd,656,8.3,5444.8
8,21.0,3.0,6.0,7.0,0,9,Kota Kinabalu,Jyoti Structure,393,8.4,3301.2000000000003
17,22.0,0.0,12.0,1.0,0,8,Kuching,Tata Power Company Ltd.,515,9.3,4789.5
17,23.0,1.0,16.0,1.0,0,12,Seremban,Orient Green,450,7.4,3330.0
11,22.0,2.0,11.0,12.0,0,11,Ipoh,L&T Transmission & Distribution,512,7.6,3891.2
6,17.0,3.0,6.0,1.0,0,4,Ipoh,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),325,7.6,2470.0
18,23.0,3.0,22.0,1.0,0,2,Kuantan,Power Grid Corp,646,8.9,5749.400000000001
6,21.0,3.0,6.0,7.0,0,8,Batu Pahat,Guj Ind Power,403,8.8,3546.4
16,22.0,0.0,22.0,1.0,0,5,Kuching,Torrent Power Ltd.,493,9.3,4584.900000000001
18,22.0,3.0,10.0,1.0,0,10,Alor Setar,Jyoti Structure,678,7.9,5356.2
20,23.0,1.0,17.0,1.0,0,10,Kuala Terengganu,JSW Energy Ltd.,529,9.2,4866.799999999999
13,23.0,0.0,8.0,12.0,0,5,Johor Bahru,CESC,607,8.1,4916.7
7,17.0,0.0,17.0,1.0,0,1,Klang,NHPC,434,8.3,3602.2000000000003
19,23.0,0.0,14.0,1.0,0,6,Kuching,NHPC,641,9.3,5961.3
17,22.0,2.0,12.0,1.0,0,11,Petaling Jaya,KEC International,606,9.1,5514.599999999999
10,19.0,3.0,21.0,1.0,0,9,Kuantan,NLC India,525,8.9,4672.5
6,23.0,1.0,16.0,1.0,0,8,Ipoh,Jyoti Structure,567,7.6,4309.2
10,18.0,2.0,20.0,1.0,0,6,Petaling Jaya,Guj Ind Power,384,9.1,3494.4
8,22.0,2.0,13.0,1.0,0,6,Melaka,TransRail Lighting,548,8.5,4658.0
14,22.0,0.0,4.0,1.0,0,10,Kuala Lumpur,Sterlite Power Transmission Ltd,271,8.7,2357.7
13,23.0,2.0,8.0,1.0,0,10,Alor Setar,Indowind Energy,573,7.9,4526.7
10,22.0,1.0,3.0,1.0,0,2,Batu Pahat,NTPC Pvt. Ltd.,289,8.8,2543.2000000000003
14,22.0,3.0,21.0,1.0,0,3,Ipoh,Unitech Power Transmission Ltd.,567,7.6,4309.2
11,23.0,1.0,8.0,12.0,0,8,Subang Jaya,Guj Ind Power,600,7.8,4680.0
8,22.0,1.0,12.0,7.0,0,1,Batu Pahat,Reliance Energy,475,8.8,4180.0
18,22.0,3.0,18.0,1.0,0,5,Subang Jaya,Torrent Power Ltd.,562,7.8,4383.599999999999
19,23.0,1.0,3.0,1.0,0,9,Shah Alam,Orient Green,499,7.7,3842.3
6,19.0,3.0,3.0,7.0,0,8,Kuala Terengganu,Indowind Energy,488,9.2,4489.599999999999
23,22.0,3.0,11.0,1.0,0,7,Johor Bahru,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",713,8.1,5775.3
19,22.0,2.0,12.0,1.0,0,12,Alor Setar,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",606,7.9,4787.400000000001
15,22.0,3.0,11.0,1.0,0,5,Alor Setar,NLC India,567,7.9,4479.3
7,19.0,3.0,16.0,7.0,0,3,Kuantan,Orient Green,689,8.9,6132.1
19,23.0,0.0,4.0,12.0,0,12,Shah Alam,Indowind Energy,574,7.7,4419.8
9,20.0,1.0,3.0,7.0,0,5,Alor Setar,Sunil Hitech Eng,353,7.9,2788.7000000000003
8,18.0,2.0,9.0,7.0,0,5,Batu Pahat,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",544,8.8,4787.200000000001
8,19.0,1.0,9.0,7.0,0,7,Seremban,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",499,7.4,3692.6
17,23.0,0.0,16.0,12.0,0,11,Alor Setar,Guj Ind Power,665,7.9,5253.5
7,21.0,0.0,14.0,1.0,0,3,Seremban,Jyoti Structure,558,7.4,4129.2
10,22.0,0.0,16.0,1.0,0,2,Kuala Lumpur,Bonfiglioli Transmission Pvt. Ltd.,459,8.7,3993.3
22,23.0,0.0,20.0,1.0,0,10,Batu Pahat,SJVN Ltd.,470,8.8,4136.0
16,22.0,3.0,17.0,1.0,0,12,Johor Bahru,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,669,8.1,5418.9
7,21.0,1.0,7.0,1.0,0,9,Kuala Lumpur,KEC International,440,8.7,3828.0
13,23.0,3.0,20.0,1.0,0,10,Alor Setar,Reliance Power,578,7.9,4566.2
22,23.0,0.0,21.0,12.0,0,7,Subang Jaya,Ringfeder Power Transmission India Pvt. Ltd.,790,7.8,6162.0
18,23.0,3.0,11.0,1.0,0,4,Shah Alam,Unitech Power Transmission Ltd.,689,7.7,5305.3
17,22.0,1.0,18.0,12.0,0,5,Kuala Lumpur,NHPC,746,8.7,6490.2
7,17.0,0.0,15.0,7.0,0,10,Kuantan,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",406,8.9,3613.4
18,23.0,0.0,15.0,1.0,0,11,Ipoh,Adani Power Ltd.,604,7.6,4590.4
16,23.0,0.0,9.0,1.0,0,2,Muar,Torrent Power Ltd.,363,8.2,2976.6
19,23.0,3.0,8.0,1.0,0,4,Alor Setar,Sunil Hitech Eng,552,7.9,4360.8
12,23.0,3.0,14.0,12.0,0,6,Melaka,KEC International,554,8.5,4709.0
21,22.0,2.0,17.0,1.0,0,7,Alor Setar,TransRail Lighting,674,7.9,5324.6
5,23.0,2.0,3.0,1.0,0,5,Petaling Jaya,Ringfeder Power Transmission India Pvt. Ltd.,325,9.1,2957.5
14,22.0,2.0,10.0,1.0,0,12,Subang Jaya,NTPC Pvt. Ltd.,643,7.8,5015.4
6,18.0,0.0,8.0,7.0,0,8,Melaka,TransRail Lighting,406,8.5,3451.0
16,22.0,1.0,18.0,1.0,0,1,Ipoh,Adani Power Ltd.,473,7.6,3594.8
12,22.0,3.0,14.0,1.0,0,7,Subang Jaya,KEC International,597,7.8,4656.599999999999
5,22.0,3.0,15.0,1.0,0,9,Subang Jaya,Sunil Hitech Eng,437,7.8,3408.6
11,22.0,3.0,22.0,1.0,0,8,Kuantan,Adani Power Ltd.,625,8.9,5562.5
13,23.0,0.0,21.0,1.0,0,11,Johor Bahru,Unitech Power Transmission Ltd.,605,8.1,4900.5
13,23.0,1.0,14.0,1.0,0,1,Klang,Neueon Towers / Sujana Towers Ltd.,404,8.3,3353.2000000000003
11,23.0,1.0,19.0,1.0,0,3,Johor Bahru,Optibelt Power Transmission India Private Limited,577,8.1,4673.7
5,22.0,1.0,4.0,1.0,0,8,Shah Alam,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",349,7.7,2687.3
21,23.0,1.0,14.0,12.0,0,9,Kuantan,Tata Power Company Ltd.,751,8.9,6683.900000000001
15,23.0,0.0,7.0,1.0,0,6,Muar,Reliance Power,537,8.2,4403.4
8,19.0,3.0,15.0,1.0,0,7,Kuala Lumpur,NLC India,517,8.7,4497.9
16,23.0,2.0,13.0,1.0,0,10,Kuala Terengganu,GE T&D India Limited,560,9.2,5152.0
11,23.0,1.0,12.0,1.0,0,8,Kuantan,Power Grid Corp,480,8.9,4272.0
22,22.0,1.0,3.0,1.0,0,11,Melaka,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",567,8.5,4819.5
23,22.0,1.0,17.0,1.0,0,2,Kota Kinabalu,Power Grid Corp,607,8.4,5098.8
10,22.0,1.0,4.0,1.0,0,9,Kuching,Power Grid Corp,313,9.3,2910.9
17,22.0,1.0,10.0,1.0,0,7,Klang,L&T Transmission & Distribution,399,8.3,3311.7000000000003
12,22.0,3.0,6.0,1.0,0,10,Batu Pahat,Indowind Energy,618,8.8,5438.400000000001
7,20.0,3.0,21.0,1.0,0,7,Kuching,Torrent Power Ltd.,686,9.3,6379.8
8,18.0,1.0,7.0,1.0,0,8,Kuching,Adani Power Ltd.,284,9.3,2641.2000000000003
16,23.0,2.0,18.0,12.0,0,7,Seremban,Jyoti Structure,742,7.4,5490.8
9,21.0,1.0,14.0,1.0,0,6,Muar,Guj Ind Power,351,8.2,2878.2
18,23.0,1.0,21.0,1.0,0,8,Johor Bahru,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),668,8.1,5410.8
6,22.0,1.0,22.0,1.0,0,3,Petaling Jaya,Sterlite Power Transmission Ltd,625,9.1,5687.5
5,20.0,2.0,15.0,7.0,0,3,Johor Bahru,Neueon Towers / Sujana Towers Ltd.,475,8.1,3847.5
9,21.0,1.0,14.0,7.0,0,8,Batu Pahat,JSW Energy Ltd.,499,8.8,4391.200000000001
5,21.0,3.0,20.0,1.0,0,5,Subang Jaya,Bonfiglioli Transmission Pvt. Ltd.,483,7.8,3767.4
14,23.0,2.0,12.0,1.0,0,7,Seremban,Reliance Energy,504,7.4,3729.6
9,19.0,0.0,14.0,1.0,0,6,Kuala Terengganu,Torrent Power Ltd.,465,9.2,4278.0
6,23.0,0.0,12.0,1.0,0,8,Alor Setar,NHPC,328,7.9,2591.2000000000003
22,22.0,2.0,21.0,1.0,0,11,Ipoh,L&T Transmission & Distribution,766,7.6,5821.599999999999
5,22.0,3.0,22.0,1.0,0,6,Kuching,CESC,510,9.3,4743.0
14,22.0,0.0,21.0,1.0,0,6,Melaka,TransRail Lighting,470,8.5,3995.0
8,17.0,0.0,14.0,1.0,0,12,Batu Pahat,NTPC Pvt. Ltd.,504,8.8,4435.200000000001
5,20.0,0.0,13.0,1.0,0,11,Alor Setar,Power Grid Corp,305,7.9,2409.5
15,22.0,1.0,3.0,1.0,0,7,Kota Kinabalu,NHPC,350,8.4,2940.0
21,23.0,0.0,16.0,1.0,0,2,Ipoh,NLC India,478,7.6,3632.8
11,23.0,0.0,16.0,1.0,0,2,Batu Pahat,Bonfiglioli Transmission Pvt. Ltd.,508,8.8,4470.400000000001
15,22.0,0.0,14.0,1.0,0,10,Muar,Neueon Towers / Sujana Towers Ltd.,503,8.2,4124.599999999999
9,22.0,1.0,20.0,1.0,0,6,Ipoh,Power Grid Corp,426,7.6,3237.6
15,23.0,1.0,7.0,12.0,0,1,Johor Bahru,Adani Power Ltd.,528,8.1,4276.8
15,22.0,2.0,22.0,12.0,0,4,Kota Kinabalu,Sunil Hitech Eng,695,8.4,5838.0
8,20.0,2.0,6.0,1.0,0,7,Petaling Jaya,GE T&D India Limited,444,9.1,4040.4
11,22.0,1.0,19.0,1.0,0,6,Kota Kinabalu,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,579,8.4,4863.6
8,21.0,1.0,21.0,1.0,0,11,Johor Bahru,Orient Green,632,8.1,5119.2
5,19.0,3.0,21.0,1.0,0,7,Batu Pahat,Sterlite Power Transmission Ltd,597,8.8,5253.6
17,22.0,2.0,11.0,12.0,0,9,Batu Pahat,Guj Ind Power,680,8.8,5984.000000000001
9,23.0,2.0,16.0,1.0,0,3,Melaka,Sunil Hitech Eng,419,8.5,3561.5
19,22.0,1.0,6.0,1.0,0,4,Shah Alam,NHPC,453,7.7,3488.1
22,22.0,1.0,16.0,1.0,0,5,Shah Alam,Neueon Towers / Sujana Towers Ltd.,495,7.7,3811.5
22,22.0,0.0,10.0,1.0,0,3,Alor Setar,Tata Power Company Ltd.,506,7.9,3997.4
19,23.0,0.0,7.0,1.0,0,1,Kota Kinabalu,CESC,595,8.4,4998.0
21,22.0,0.0,14.0,1.0,0,11,Kota Kinabalu,Ringfeder Power Transmission India Pvt. Ltd.,576,8.4,4838.400000000001
22,23.0,1.0,15.0,1.0,0,4,Johor Bahru,Jyoti Structure,662,8.1,5362.2
17,23.0,2.0,10.0,12.0,0,2,Kuala Lumpur,Power Grid Corp,611,8.7,5315.7
14,23.0,0.0,16.0,1.0,0,6,Ipoh,JSW Energy Ltd.,633,7.6,4810.8
11,22.0,3.0,4.0,1.0,0,2,Shah Alam,NHPC,424,7.7,3264.8
21,22.0,0.0,7.0,1.0,0,10,Kuala Lumpur,Reliance Power,498,8.7,4332.599999999999
12,23.0,0.0,6.0,1.0,0,6,Kota Kinabalu,L&T Transmission & Distribution,328,8.4,2755.2000000000003
14,23.0,2.0,13.0,1.0,0,2,Muar,NTPC Pvt. Ltd.,580,8.2,4756.0
14,22.0,3.0,13.0,12.0,0,3,Subang Jaya,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",687,7.8,5358.599999999999
20,23.0,3.0,14.0,1.0,0,10,Kuala Terengganu,NTPC Pvt. Ltd.,517,9.2,4756.4
12,22.0,0.0,22.0,1.0,0,2,Subang Jaya,Jyoti Structure,472,7.8,3681.6
15,23.0,0.0,11.0,12.0,0,10,Kota Kinabalu,KEC International,715,8.4,6006.0
20,22.0,2.0,3.0,1.0,0,8,Shah Alam,SJVN Ltd.,426,7.7,3280.2000000000003
15,22.0,3.0,8.0,1.0,0,6,Klang,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",624,8.3,5179.200000000001
9,19.0,2.0,19.0,1.0,0,6,Shah Alam,CESC,387,7.7,2979.9
8,23.0,1.0,4.0,7.0,0,11,Muar,Torrent Power Ltd.,535,8.2,4387.0
20,23.0,3.0,19.0,1.0,0,3,Petaling Jaya,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,724,9.1,6588.4
17,23.0,2.0,21.0,1.0,0,2,Petaling Jaya,NLC India,501,9.1,4559.099999999999
12,22.0,2.0,13.0,1.0,0,5,Petaling Jaya,Indowind Energy,515,9.1,4686.5
9,18.0,2.0,4.0,7.0,0,7,Ipoh,Power Grid Corp,313,7.6,2378.8
16,23.0,0.0,18.0,1.0,0,9,Kota Kinabalu,Indowind Energy,624,8.4,5241.6
9,19.0,3.0,18.0,1.0,0,10,Muar,GE T&D India Limited,656,8.2,5379.2
9,21.0,3.0,11.0,1.0,0,8,Kuala Terengganu,Jyoti Structure,367,9.2,3376.4
